sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,fr1,fr2,pli1,pli2,spi1,spi2
1.00000,0.00000,5.50000,1.00000,0.05371,0.00000,0.00000,0.00000,0.26339,1.33523,0.37686,0.16548,0.35368,0.63987
0.00000,0.00000,1.00000,NaN,0.00812,0.00000,0.00000,0.00000,1.65800,1.33523,0.18926,0.16548,0.81676,0.63987
1.00000,0.00000,2.00000,1.50000,0.02673,0.00000,0.00000,0.00000,1.16308,0.60595,0.17925,0.20855,0.74137,0.47785
1.00000,0.00000,0.50000,1.50000,0.01977,0.00000,0.00000,0.00000,1.16308,0.96526,0.17925,0.18196,0.74137,0.60923
0.00000,0.00000,1.00000,NaN,0.01938,0.00000,0.00000,0.00000,0.60595,0.96526,0.20855,0.18196,0.47785,0.60923
1.00000,0.00000,1.50000,3.50000,0.02139,0.00000,0.00000,0.00000,1.18056,2.94296,0.28699,0.13266,0.84587,0.81066
1.00000,0.00000,2.00000,1.00000,0.04017,0.00000,0.00000,0.00000,1.18056,0.41819,0.28699,0.21772,0.84587,0.37481
1.00000,0.00000,1.50000,1.00000,0.02093,0.00000,0.00000,0.00000,1.18056,1.26366,0.28699,0.16797,0.84587,0.60409
0.00000,0.00000,2.00000,NaN,0.03192,0.00000,0.00000,0.00000,2.94296,0.41819,0.13266,0.21772,0.81066,0.37481
1.00000,0.00000,1.00000,1.50000,0.01642,0.00000,0.00000,0.00000,2.94296,1.26366,0.13266,0.16797,0.81066,0.60409
0.00000,0.00000,1.00000,NaN,0.02531,0.00000,0.00000,0.00000,0.41819,1.26366,0.21772,0.16797,0.37481,0.60409
1.00000,0.00000,0.50000,1.00000,0.10895,0.00000,0.00000,0.00000,2.43445,0.61965,0.10987,0.17036,0.76227,0.31701
1.00000,0.00000,1.00000,2.00000,0.05025,0.00000,0.00000,0.00000,2.43445,0.57245,0.10987,0.20565,0.76227,0.32196
0.00000,0.00000,1.50000,NaN,0.01255,0.00000,0.00000,0.00000,0.61965,0.57245,0.17036,0.20565,0.31701,0.32196
1.00000,0.00000,1.00000,1.50000,0.04968,0.00000,0.00000,0.00000,0.43695,3.58545,0.22208,0.11534,0.42293,0.71487
0.00000,0.00000,-2.00000,NaN,0.01323,0.00000,0.00000,0.00000,0.43695,0.94394,0.22208,0.15249,0.42293,0.67831
1.00000,0.00000,-1.00000,1.50000,0.02219,0.00000,0.00000,0.00000,3.58545,0.94394,0.11534,0.15249,0.71487,0.67831
1.00000,0.00000,2.00000,2.00000,0.00651,0.00000,0.00000,0.00000,11.31510,4.34669,0.07037,0.06901,0.73491,0.38719
1.00000,0.00000,0.50000,1.00000,0.02084,0.00000,0.00000,0.00000,7.72204,3.14241,0.13696,0.11202,0.83027,0.70369
1.00000,0.00000,1.50000,1.00000,0.01007,0.00000,0.00000,0.00000,7.72204,12.31385,0.13696,0.05807,0.83027,0.61536
1.00000,0.00000,-0.50000,1.50000,0.03169,0.00000,0.00000,0.00000,3.14241,12.31385,0.11202,0.05807,0.70369,0.61536
1.00000,0.00000,2.00000,1.50000,0.01856,0.00000,0.00000,0.00000,3.48496,2.38725,0.08156,0.15264,0.24674,0.56917
1.00000,0.00000,-25.00000,1.00000,0.01834,0.00000,0.00000,0.00000,3.48496,32.66793,0.08156,0.03387,0.24674,0.66082
1.00000,0.00000,-1.00000,1.50000,0.02933,0.00000,0.00000,0.00000,2.38725,32.66793,0.15264,0.03387,0.56917,0.66082
0.00000,0.00000,1.50000,NaN,0.03011,0.00000,0.00000,0.00000,0.38062,1.05508,0.29813,0.19914,0.35344,0.69538
1.00000,0.00000,5.00000,2.00000,0.05247,0.00000,0.00000,0.00000,0.38062,2.46947,0.29813,0.11933,0.35344,0.67214
1.00000,0.00000,-1.00000,1.50000,0.01352,0.00000,0.00000,0.00000,1.05508,2.46947,0.19914,0.11933,0.69538,0.67214
1.00000,0.00000,1.50000,2.50000,0.02153,0.00000,0.00000,0.00000,2.39803,3.81687,0.10075,0.07225,0.23614,0.38897
1.00000,0.00000,2.00000,3.50000,0.01065,0.00000,0.00000,0.00000,15.47917,17.29551,0.06742,0.05442,0.75203,0.55418
1.00000,0.00000,-0.50000,1.50000,0.01815,0.00000,0.00000,0.00000,3.81384,2.03405,0.13305,0.11258,0.79890,0.45374
1.00000,0.00000,-1.50000,1.00000,0.03107,0.00000,0.00000,0.00000,0.67142,0.62887,0.17091,0.28114,0.37756,0.75178
1.00000,0.00000,3.00000,1.00000,0.00851,0.00000,0.00000,0.00000,8.18035,7.47543,0.16644,0.14167,0.81746,0.73091
1.00000,0.00000,1.50000,1.00000,0.00844,0.00000,0.00000,0.00000,8.18035,7.52263,0.16644,0.07765,0.81746,0.65837
1.00000,0.00000,-1.00000,2.50000,0.00578,0.00000,0.00000,0.00000,7.47543,7.52263,0.14167,0.07765,0.73091,0.65837
0.00000,0.00000,-24.00000,NaN,0.03124,0.00000,0.00000,0.00000,0.18298,4.31170,0.52792,0.07110,0.43340,0.29324
0.00000,0.00000,1.00000,NaN,0.07033,0.00000,0.00000,0.00000,0.18298,9.99973,0.52792,0.10812,0.43340,0.64861
1.00000,0.00000,1.50000,4.00000,0.00690,0.00000,0.00000,0.00000,4.31170,9.99973,0.07110,0.10812,0.29324,0.64861
1.00000,0.00000,1.50000,1.50000,0.07904,0.00000,0.00000,0.00000,0.70491,48.40610,0.16004,0.03064,0.33771,0.57560
1.00000,0.00000,2.00000,3.00000,0.02079,0.00000,0.00000,0.00000,1.46007,24.87599,0.16936,0.03116,0.46646,0.35442
1.00000,0.00000,1.50000,1.50000,0.12642,0.00000,0.00000,0.00000,0.19536,16.03334,0.34518,0.07956,0.44473,0.62014
0.00000,0.00000,0.50000,NaN,0.07172,0.00000,0.00000,0.00000,0.19536,5.04553,0.34518,0.11140,0.44473,0.71923
1.00000,0.00000,-1.50000,1.50000,0.02177,0.00000,0.00000,0.00000,16.03334,5.04553,0.07956,0.11140,0.62014,0.71923
1.00000,0.00000,-0.50000,2.00000,0.07539,0.00000,0.00000,0.00000,0.25607,4.33605,0.26934,0.14192,0.31160,0.79155
0.00000,0.00000,0.00000,NaN,0.03485,0.00000,0.00000,0.00000,0.25607,1.76609,0.26934,0.13460,0.31160,0.59334
1.00000,0.00000,-2.50000,2.00000,0.02676,0.00000,0.00000,0.00000,4.33605,1.76609,0.14192,0.13460,0.79155,0.59334
1.00000,0.00000,3.00000,2.00000,0.00708,0.00000,0.00000,0.00000,9.31916,4.91003,0.14709,0.12957,0.81809,0.66028
1.00000,0.00000,3.00000,3.00000,0.00916,0.00000,0.00000,0.00000,9.31916,4.17467,0.14709,0.11842,0.81809,0.72440
0.00000,0.00000,-26.50000,NaN,0.00661,0.00000,0.00000,0.00000,4.91003,4.17467,0.12957,0.11842,0.66028,0.72440
1.00000,0.00000,0.50000,1.50000,0.09692,0.00000,0.00000,0.00000,8.07224,0.29934,0.05046,0.37314,0.42618,0.40448
1.00000,0.00000,1.50000,1.50000,0.02931,0.00000,0.00000,0.00000,8.07224,13.59583,0.05046,0.08351,0.42618,0.70856
1.00000,0.00000,1.00000,2.00000,0.12642,0.00000,0.00000,0.00000,0.29934,13.59583,0.37314,0.08351,0.40448,0.70856
0.00000,0.00000,-22.50000,NaN,0.00897,0.00000,0.00000,0.00000,0.60900,1.63211,0.22437,0.15251,0.52610,0.35645
0.00000,0.00000,-7.50000,NaN,0.02213,0.00000,0.00000,0.00000,0.60900,9.77895,0.22437,0.07471,0.52610,0.57081
0.00000,0.00000,-34.00000,NaN,0.00981,0.00000,0.00000,0.00000,1.63211,9.77895,0.15251,0.07471,0.35645,0.57081
1.00000,0.00000,-1.00000,1.50000,0.01274,0.00000,0.00000,0.00000,22.02129,9.87334,0.05341,0.09544,0.66940,0.75555
1.00000,0.00000,-3.50000,2.50000,0.03693,0.00000,0.00000,0.00000,22.02129,0.72623,0.05341,0.22851,0.66940,0.73617
1.00000,0.00000,-0.50000,1.00000,0.03654,0.00000,0.00000,0.00000,9.87334,0.72623,0.09544,0.22851,0.75555,0.73617
1.00000,0.00000,-25.00000,1.00000,0.00880,0.00000,0.00000,0.00000,2.81661,2.07059,0.20722,0.10714,0.55220,0.71463
0.00000,0.00000,34.50000,NaN,0.00955,0.00000,0.00000,0.00000,2.81661,3.60069,0.20722,0.10673,0.55220,0.69795
0.00000,0.00000,-34.50000,NaN,0.00914,0.00000,0.00000,0.00000,2.07059,3.60069,0.10714,0.10673,0.71463,0.69795
1.00000,0.00000,1.50000,1.00000,0.10381,0.00000,0.00000,0.00000,0.52983,0.93938,0.24137,0.24712,0.66463,0.55733
0.00000,0.00000,1.00000,NaN,0.01698,0.00000,0.00000,0.00000,0.52983,0.43086,0.24137,0.21566,0.66463,0.53168
0.00000,0.00000,-1.50000,NaN,0.02369,0.00000,0.00000,0.00000,0.93938,0.43086,0.24712,0.21566,0.55733,0.53168
1.00000,0.00000,3.50000,1.00000,0.01262,0.00000,0.00000,0.00000,5.31806,8.69189,0.06594,0.10574,0.57000,0.59252
1.00000,0.00000,1.00000,1.50000,0.09426,0.00000,0.00000,0.00000,5.31806,20.02226,0.06594,0.09669,0.57000,0.77684
1.00000,0.00000,1.00000,1.00000,0.02871,0.00000,0.00000,0.00000,8.69189,20.02226,0.10574,0.09669,0.59252,0.77684
0.00000,0.00000,-39.50000,NaN,0.01372,0.00000,0.00000,0.00000,0.31820,0.48263,0.26478,0.21610,0.36983,0.53569
0.00000,0.00000,1.00000,NaN,0.02310,0.00000,0.00000,0.00000,0.31820,0.33190,0.26478,0.22186,0.36983,0.29624
0.00000,0.00000,12.00000,NaN,0.00885,0.00000,0.00000,0.00000,0.48263,0.33190,0.21610,0.22186,0.53569,0.29624
1.00000,0.00000,1.50000,1.50000,0.01351,0.00000,0.00000,0.00000,12.03376,3.76664,0.05568,0.14669,0.62592,0.50572
1.00000,0.00000,-2.00000,1.00000,0.00903,0.00000,0.00000,0.00000,12.03376,20.48967,0.05568,0.04671,0.62592,0.63588
1.00000,0.00000,4.50000,1.00000,0.02123,0.00000,0.00000,0.00000,3.76664,20.48967,0.14669,0.04671,0.50572,0.63588
1.00000,0.00000,1.00000,1.00000,0.18249,0.00000,0.00000,0.00000,2.02187,17.98060,0.14397,0.07539,0.63402,0.65352
1.00000,0.00000,-2.00000,1.50000,0.03257,0.00000,0.00000,0.00000,0.66228,8.20317,0.18977,0.16695,0.53128,0.88727
0.00000,0.00000,-29.00000,NaN,0.01461,0.00000,0.00000,0.00000,0.66228,2.78159,0.18977,0.12543,0.53128,0.77249
1.00000,0.00000,1.00000,1.50000,0.02641,0.00000,0.00000,0.00000,0.66228,1.92899,0.18977,0.14012,0.53128,0.72907
1.00000,0.00000,3.00000,2.00000,0.03155,0.00000,0.00000,0.00000,8.20317,2.78159,0.16695,0.12543,0.88727,0.77249
1.00000,0.00000,2.00000,3.00000,0.03589,0.00000,0.00000,0.00000,8.20317,1.92899,0.16695,0.14012,0.88727,0.72907
1.00000,0.00000,1.00000,1.00000,0.00723,0.00000,0.00000,0.00000,2.78159,1.92899,0.12543,0.14012,0.77249,0.72907
1.00000,0.00000,1.50000,1.00000,0.02609,0.00000,0.00000,0.00000,2.34920,5.85854,0.17584,0.16450,0.73600,0.60558
0.00000,0.00000,-34.50000,NaN,0.00648,0.00000,0.00000,0.00000,2.34920,1.38242,0.17584,0.12709,0.73600,0.49524
1.00000,0.00000,-23.50000,1.00000,0.01353,0.00000,0.00000,0.00000,5.85854,1.38242,0.16450,0.12709,0.60558,0.49524
0.00000,0.00000,-1.00000,NaN,0.00972,0.00000,0.00000,0.00000,3.66768,7.95805,0.12607,0.06817,0.70344,0.59542
1.00000,0.00000,1.00000,1.00000,0.05198,0.00000,0.00000,0.00000,3.66768,4.33301,0.12607,0.15138,0.70344,0.55595
1.00000,0.00000,-1.00000,1.50000,0.00990,0.00000,0.00000,0.00000,3.66768,4.21730,0.12607,0.09985,0.70344,0.73859
1.00000,0.00000,-1.00000,1.50000,0.02287,0.00000,0.00000,0.00000,3.66768,9.95252,0.12607,0.11356,0.70344,0.84057
1.00000,0.00000,1.50000,1.50000,0.00836,0.00000,0.00000,0.00000,7.95805,4.33301,0.06817,0.15138,0.59542,0.55595
1.00000,0.00000,1.50000,2.50000,0.00574,0.00000,0.00000,0.00000,7.95805,4.21730,0.06817,0.09985,0.59542,0.73859
0.00000,0.00000,0.50000,NaN,0.00819,0.00000,0.00000,0.00000,7.95805,9.95252,0.06817,0.11356,0.59542,0.84057
0.00000,0.00000,-1.00000,NaN,0.00825,0.00000,0.00000,0.00000,4.33301,4.21730,0.15138,0.09985,0.55595,0.73859
1.00000,0.00000,-33.50000,1.50000,0.00919,0.00000,0.00000,0.00000,4.33301,9.95252,0.15138,0.11356,0.55595,0.84057
0.00000,0.00000,1.00000,NaN,0.00731,0.00000,0.00000,0.00000,4.21730,9.95252,0.09985,0.11356,0.73859,0.84057
1.00000,0.00000,12.00000,1.00000,0.00650,0.00000,0.00000,0.00000,3.73619,3.44387,0.15195,0.11235,0.61966,0.73463
1.00000,0.00000,16.00000,1.00000,0.01096,0.00000,0.00000,0.00000,3.73619,2.84097,0.15195,0.12708,0.61966,0.58501
1.00000,0.00000,-1.00000,1.50000,0.01162,0.00000,0.00000,0.00000,3.44387,2.84097,0.11235,0.12708,0.73463,0.58501
0.00000,0.00000,0.50000,NaN,0.06380,0.00000,0.00000,0.00000,0.18118,1.60013,0.28492,0.12539,0.48169,0.60025
0.00000,0.00000,-1.50000,NaN,0.03978,0.00000,0.00000,0.00000,0.18118,1.21495,0.28492,0.17174,0.48169,0.80585
0.00000,0.00000,1.00000,NaN,0.06416,0.00000,0.00000,0.00000,0.18118,0.83432,0.28492,0.15623,0.48169,0.52644
1.00000,0.00000,0.50000,1.50000,0.01903,0.00000,0.00000,0.00000,1.60013,1.21495,0.12539,0.17174,0.60025,0.80585
0.00000,0.00000,-1.00000,NaN,0.01553,0.00000,0.00000,0.00000,1.60013,0.83432,0.12539,0.15623,0.60025,0.52644
1.00000,0.00000,1.00000,1.50000,0.01753,0.00000,0.00000,0.00000,1.21495,0.83432,0.17174,0.15623,0.80585,0.52644
0.00000,0.00000,-26.00000,NaN,0.00836,0.00000,0.00000,0.00000,0.66533,0.51612,0.17004,0.24150,0.57659,0.42494
0.00000,0.00000,-32.00000,NaN,0.01062,0.00000,0.00000,0.00000,0.66533,0.26948,0.17004,0.24997,0.57659,0.50012
0.00000,0.00000,1.50000,NaN,0.01251,0.00000,0.00000,0.00000,0.66533,1.81328,0.17004,0.19956,0.57659,0.58659
1.00000,0.00000,0.50000,2.00000,0.02404,0.00000,0.00000,0.00000,0.66533,0.87695,0.17004,0.17524,0.57659,0.60409
0.00000,0.00000,-34.00000,NaN,0.01461,0.00000,0.00000,0.00000,0.66533,2.06297,0.17004,0.15570,0.57659,0.65697
0.00000,0.00000,-1.50000,NaN,0.03255,0.00000,0.00000,0.00000,0.51612,0.26948,0.24150,0.24997,0.42494,0.50012
0.00000,0.00000,4.50000,NaN,0.02230,0.00000,0.00000,0.00000,0.51612,1.81328,0.24150,0.19956,0.42494,0.58659
0.00000,0.00000,31.00000,NaN,0.01116,0.00000,0.00000,0.00000,0.51612,0.87695,0.24150,0.17524,0.42494,0.60409
0.00000,0.00000,-30.50000,NaN,0.01640,0.00000,0.00000,0.00000,0.51612,2.06297,0.24150,0.15570,0.42494,0.65697
1.00000,0.00000,2.00000,1.50000,0.09214,0.00000,0.00000,0.00000,0.26948,1.81328,0.24997,0.19956,0.50012,0.58659
1.00000,0.00000,1.00000,1.00000,0.05426,0.00000,0.00000,0.00000,0.26948,0.87695,0.24997,0.17524,0.50012,0.60409
0.00000,0.00000,1.50000,NaN,0.02638,0.00000,0.00000,0.00000,0.26948,2.06297,0.24997,0.15570,0.50012,0.65697
0.00000,0.00000,-1.50000,NaN,0.01108,0.00000,0.00000,0.00000,1.81328,0.87695,0.19956,0.17524,0.58659,0.60409
1.00000,0.00000,-2.00000,1.00000,0.01145,0.00000,0.00000,0.00000,1.81328,2.06297,0.19956,0.15570,0.58659,0.65697
1.00000,0.00000,-0.50000,1.00000,0.02286,0.00000,0.00000,0.00000,0.87695,2.06297,0.17524,0.15570,0.60409,0.65697
0.00000,0.00000,33.50000,NaN,0.02405,0.00000,0.00000,0.00000,0.50547,5.38199,0.24388,0.11278,0.72919,0.59519
1.00000,0.00000,0.50000,1.50000,0.17467,0.00000,0.00000,0.00000,0.50547,12.45091,0.24388,0.08090,0.72919,0.71095
1.00000,0.00000,1.00000,1.00000,0.03351,0.00000,0.00000,0.00000,5.38199,12.45091,0.11278,0.08090,0.59519,0.71095
0.00000,0.00000,27.50000,NaN,0.01070,0.00000,0.00000,0.00000,0.26644,0.35778,0.24168,0.21985,0.45457,0.31142
0.00000,0.00000,2.00000,NaN,0.01611,0.00000,0.00000,0.00000,0.26644,0.40194,0.24168,0.23372,0.45457,0.59914
0.00000,0.00000,1.50000,NaN,0.01614,0.00000,0.00000,0.00000,0.35778,0.40194,0.21985,0.23372,0.31142,0.59914
1.00000,0.00000,-1.00000,1.50000,0.01856,0.00000,0.00000,0.00000,3.77577,10.83555,0.08486,0.06885,0.60877,0.67578
1.00000,0.00000,-0.50000,1.50000,0.01582,0.00000,0.00000,0.00000,3.77577,1.36719,0.08486,0.12155,0.60877,0.38352
1.00000,0.00000,1.50000,1.50000,0.02547,0.00000,0.00000,0.00000,3.77577,28.52533,0.08486,0.04681,0.60877,0.68845
0.00000,0.00000,-1.50000,NaN,0.02030,0.00000,0.00000,0.00000,10.83555,1.36719,0.06885,0.12155,0.67578,0.38352
1.00000,0.00000,1.50000,1.00000,0.06139,0.00000,0.00000,0.00000,10.83555,28.52533,0.06885,0.04681,0.67578,0.68845
1.00000,0.00000,-26.00000,1.00000,0.04008,0.00000,0.00000,0.00000,1.36719,28.52533,0.12155,0.04681,0.38352,0.68845
1.00000,0.00000,19.00000,1.00000,0.01286,0.00000,0.00000,0.00000,3.16982,4.15030,0.15219,0.09477,0.53557,0.67033
0.00000,0.00000,-2.00000,NaN,0.01984,0.00000,0.00000,0.00000,3.16982,0.63183,0.15219,0.17610,0.53557,0.49261
1.00000,0.00000,-1.00000,1.00000,0.04307,0.00000,0.00000,0.00000,4.15030,0.63183,0.09477,0.17610,0.67033,0.49261
0.00000,0.00000,1.00000,NaN,0.02587,0.00000,0.00000,0.00000,0.38823,1.63515,0.22263,0.15187,0.55636,0.60052
0.00000,0.00000,-2.50000,NaN,0.04215,0.00000,0.00000,0.00000,0.38823,7.86213,0.22263,0.15943,0.55636,0.86501
0.00000,0.00000,1.00000,NaN,0.03292,0.00000,0.00000,0.00000,0.38823,2.90947,0.22263,0.13849,0.55636,0.72281
1.00000,0.00000,1.00000,1.50000,0.04763,0.00000,0.00000,0.00000,0.38823,4.07875,0.22263,0.11518,0.55636,0.74128
1.00000,0.00000,-2.50000,2.50000,0.03791,0.00000,0.00000,0.00000,1.63515,7.86213,0.15187,0.15943,0.60052,0.86501
1.00000,0.00000,-0.50000,1.50000,0.05544,0.00000,0.00000,0.00000,1.63515,2.90947,0.15187,0.13849,0.60052,0.72281
1.00000,0.00000,1.00000,1.00000,0.07477,0.00000,0.00000,0.00000,1.63515,4.07875,0.15187,0.11518,0.60052,0.74128
1.00000,0.00000,2.50000,2.00000,0.04058,0.00000,0.00000,0.00000,7.86213,2.90947,0.15943,0.13849,0.86501,0.72281
1.00000,0.00000,2.00000,3.00000,0.03702,0.00000,0.00000,0.00000,7.86213,4.07875,0.15943,0.11518,0.86501,0.74128
1.00000,0.00000,1.00000,1.50000,0.08952,0.00000,0.00000,0.00000,2.90947,4.07875,0.13849,0.11518,0.72281,0.74128
0.00000,0.00000,1.00000,NaN,0.00853,0.00000,0.00000,0.00000,0.65010,1.13273,0.19666,0.13573,0.40882,0.38002
0.00000,0.00000,1.50000,NaN,0.01641,0.00000,0.00000,0.00000,0.65010,3.72705,0.19666,0.17434,0.40882,0.61024
0.00000,0.00000,2.00000,NaN,0.01236,0.00000,0.00000,0.00000,0.65010,2.65522,0.19666,0.13694,0.40882,0.78258
1.00000,0.00000,-1.00000,1.00000,0.02086,0.00000,0.00000,0.00000,1.13273,3.72705,0.13573,0.17434,0.38002,0.61024
1.00000,0.00000,-1.00000,1.50000,0.01204,0.00000,0.00000,0.00000,1.13273,2.65522,0.13573,0.13694,0.38002,0.78258
1.00000,0.00000,-1.50000,1.00000,0.01698,0.00000,0.00000,0.00000,3.72705,2.65522,0.17434,0.13694,0.61024,0.78258
0.00000,0.00000,1.00000,NaN,0.00891,0.00000,0.00000,0.00000,1.98228,0.91349,0.17750,0.18265,0.86789,0.40976
0.00000,0.00000,0.50000,NaN,0.01678,0.00000,0.00000,0.00000,1.98228,0.58007,0.17750,0.19942,0.86789,0.49047
1.00000,0.00000,-1.00000,1.50000,0.00706,0.00000,0.00000,0.00000,1.98228,2.78463,0.17750,0.09311,0.86789,0.48396
1.00000,0.00000,2.00000,1.00000,0.01029,0.00000,0.00000,0.00000,1.98228,2.41923,0.17750,0.18985,0.86789,0.72763
1.00000,0.00000,0.50000,1.00000,0.04871,0.00000,0.00000,0.00000,1.98228,3.26117,0.17750,0.09084,0.86789,0.67724
1.00000,0.00000,-1.00000,1.50000,0.04758,0.00000,0.00000,0.00000,0.91349,0.58007,0.18265,0.19942,0.40976,0.49047
0.00000,0.00000,-1.50000,NaN,0.01344,0.00000,0.00000,0.00000,0.91349,2.78463,0.18265,0.09311,0.40976,0.48396
0.00000,0.00000,-1.00000,NaN,0.01362,0.00000,0.00000,0.00000,0.91349,2.41923,0.18265,0.18985,0.40976,0.72763
1.00000,0.00000,0.50000,1.50000,0.02143,0.00000,0.00000,0.00000,0.91349,3.26117,0.18265,0.09084,0.40976,0.67724
0.00000,0.00000,-25.00000,NaN,0.01134,0.00000,0.00000,0.00000,0.58007,2.78463,0.19942,0.09311,0.49047,0.48396
0.00000,0.00000,-16.50000,NaN,0.01658,0.00000,0.00000,0.00000,0.58007,2.41923,0.19942,0.18985,0.49047,0.72763
0.00000,0.00000,1.00000,NaN,0.01872,0.00000,0.00000,0.00000,0.58007,3.26117,0.19942,0.09084,0.49047,0.67724
0.00000,0.00000,1.50000,NaN,0.00616,0.00000,0.00000,0.00000,2.78463,2.41923,0.09311,0.18985,0.48396,0.72763
1.00000,0.00000,0.50000,1.00000,0.01881,0.00000,0.00000,0.00000,2.78463,3.26117,0.09311,0.09084,0.48396,0.67724
1.00000,0.00000,0.00000,1.50000,0.00720,0.00000,0.00000,0.00000,2.41923,3.26117,0.18985,0.09084,0.72763,0.67724
1.00000,0.00000,-0.50000,1.50000,0.02479,0.00000,0.00000,0.00000,0.73536,3.12871,0.19288,0.16584,0.58111,0.54383
1.00000,0.00000,1.50000,1.00000,0.02166,0.00000,0.00000,0.00000,0.73536,5.61494,0.19288,0.10894,0.58111,0.76533
1.00000,0.00000,1.00000,1.00000,0.01425,0.00000,0.00000,0.00000,3.12871,5.61494,0.16584,0.10894,0.54383,0.76533
1.00000,0.00000,1.50000,1.50000,0.01169,0.00000,0.00000,0.00000,6.75223,10.40468,0.06440,0.04781,0.62314,0.46493
1.00000,0.00000,1.50000,1.00000,0.06194,0.00000,0.00000,0.00000,0.62726,1.20581,0.21396,0.13817,0.59553,0.53070
0.00000,0.00000,10.50000,NaN,0.01307,0.00000,0.00000,0.00000,0.62726,2.76179,0.21396,0.13959,0.59553,0.80741
1.00000,0.00000,-2.50000,2.00000,0.01488,0.00000,0.00000,0.00000,1.20581,2.76179,0.13817,0.13959,0.53070,0.80741
1.00000,0.00000,1.00000,1.50000,0.02064,0.00000,0.00000,0.00000,3.63570,2.97037,0.11211,0.14858,0.78368,0.61749
0.00000,0.00000,-33.50000,NaN,0.02432,0.00000,0.00000,0.00000,0.23532,3.78642,0.28008,0.16446,0.35679,0.77837
0.00000,0.00000,0.50000,NaN,0.05822,0.00000,0.00000,0.00000,0.23532,1.16622,0.28008,0.14918,0.35679,0.62529
0.00000,0.00000,1.50000,NaN,0.03203,0.00000,0.00000,0.00000,0.23532,1.34588,0.28008,0.13541,0.35679,0.62527
0.00000,0.00000,1.00000,NaN,0.01889,0.00000,0.00000,0.00000,0.23532,1.46463,0.28008,0.14754,0.35679,0.72027
1.00000,0.00000,1.00000,1.50000,0.03442,0.00000,0.00000,0.00000,3.78642,1.16622,0.16446,0.14918,0.77837,0.62529
1.00000,0.00000,1.50000,1.00000,0.04305,0.00000,0.00000,0.00000,3.78642,1.34588,0.16446,0.13541,0.77837,0.62527
0.00000,0.00000,-21.00000,NaN,0.00952,0.00000,0.00000,0.00000,3.78642,1.46463,0.16446,0.14754,0.77837,0.72027
0.00000,0.00000,1.00000,NaN,0.00986,0.00000,0.00000,0.00000,1.16622,1.34588,0.14918,0.13541,0.62529,0.62527
0.00000,0.00000,-0.50000,NaN,0.00980,0.00000,0.00000,0.00000,1.16622,1.46463,0.14918,0.14754,0.62529,0.72027
1.00000,0.00000,-1.50000,1.00000,0.01162,0.00000,0.00000,0.00000,1.34588,1.46463,0.13541,0.14754,0.62527,0.72027
1.00000,0.00000,1.50000,2.00000,0.02481,0.00000,0.00000,0.00000,4.00871,3.88234,0.18652,0.09130,0.65460,0.58325
1.00000,0.00000,1.50000,1.50000,0.01996,0.00000,0.00000,0.00000,4.00871,4.55224,0.18652,0.10742,0.65460,0.81949
1.00000,0.00000,-2.00000,2.00000,0.01756,0.00000,0.00000,0.00000,3.88234,4.55224,0.09130,0.10742,0.58325,0.81949
0.00000,0.00000,1.00000,NaN,0.01180,0.00000,0.00000,0.00000,2.58975,1.26671,0.09676,0.12674,0.64602,0.47798
1.00000,0.00000,-1.50000,1.50000,0.01402,0.00000,0.00000,0.00000,2.58975,11.96979,0.09676,0.07318,0.64602,0.83440
1.00000,0.00000,-1.50000,1.50000,0.02631,0.00000,0.00000,0.00000,1.26671,11.96979,0.12674,0.07318,0.47798,0.83440
1.00000,0.00000,-1.50000,1.00000,0.02171,0.00000,0.00000,0.00000,0.80235,1.74172,0.14989,0.11686,0.35358,0.49077
1.00000,0.00000,-2.00000,2.50000,0.03966,0.00000,0.00000,0.00000,0.80235,50.96657,0.14989,0.02374,0.35358,0.66479
1.00000,0.00000,2.50000,1.00000,0.02641,0.00000,0.00000,0.00000,1.74172,50.96657,0.11686,0.02374,0.49077,0.66479
1.00000,0.00000,-1.50000,1.00000,0.02323,0.00000,0.00000,0.00000,3.33119,0.73079,0.12845,0.19271,0.72029,0.65559
1.00000,0.00000,1.00000,1.00000,0.01709,0.00000,0.00000,0.00000,3.33119,1.13120,0.12845,0.15112,0.72029,0.68625
1.00000,0.00000,-0.50000,1.00000,0.02429,0.00000,0.00000,0.00000,0.73079,1.13120,0.19271,0.15112,0.65559,0.68625
1.00000,0.00000,1.00000,1.00000,0.01151,0.00000,0.00000,0.00000,4.49589,6.82528,0.12111,0.08194,0.54926,0.77344
1.00000,0.00000,1.00000,1.00000,0.01082,0.00000,0.00000,0.00000,4.49589,4.75775,0.12111,0.09075,0.54926,0.72629
1.00000,0.00000,-1.00000,1.50000,0.00872,0.00000,0.00000,0.00000,6.82528,4.75775,0.08194,0.09075,0.77344,0.72629
1.00000,0.00000,1.50000,1.00000,0.01716,0.00000,0.00000,0.00000,1.60774,3.51236,0.33384,0.14716,0.84830,0.78363
1.00000,0.00000,2.00000,1.00000,0.01894,0.00000,0.00000,0.00000,1.60774,1.37632,0.33384,0.17524,0.84830,0.57136
1.00000,0.00000,1.00000,1.00000,0.02210,0.00000,0.00000,0.00000,1.60774,3.12718,0.33384,0.12384,0.84830,0.72664
