sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,btmf1,btmf2,bsmf1,bsmf2
0.00000,0.00000,-39.50000,NaN,0.01372,0.00000,0.00000,0.00000,249.06800,201.83400,0.15650,0.14150
0.00000,0.00000,1.00000,NaN,0.02310,0.00000,0.00000,0.00000,249.06800,246.22650,0.15650,0.20600
0.00000,0.00000,12.00000,NaN,0.00885,0.00000,0.00000,0.00000,201.83400,246.22650,0.14150,0.20600
1.00000,0.00000,1.50000,1.50000,0.01351,0.00000,0.00000,0.00000,88.21450,225.78900,0.29300,0.12250
1.00000,0.00000,-2.00000,1.00000,0.00903,0.00000,0.00000,0.00000,88.21450,172.66400,0.29300,0.09300
1.00000,0.00000,4.50000,1.00000,0.02123,0.00000,0.00000,0.00000,225.78900,172.66400,0.12250,0.09300
1.00000,0.00000,1.00000,1.00000,0.18249,0.00000,0.00000,0.00000,213.06200,209.93900,0.12650,0.12200
1.00000,0.00000,-2.00000,1.50000,0.03257,0.00000,0.00000,0.00000,181.27150,62.68600,0.19600,0.57750
0.00000,0.00000,-29.00000,NaN,0.01461,0.00000,0.00000,0.00000,181.27150,142.04900,0.19600,0.16700
1.00000,0.00000,1.00000,1.50000,0.02641,0.00000,0.00000,0.00000,181.27150,138.33650,0.19600,0.26450
1.00000,0.00000,3.00000,2.00000,0.03155,0.00000,0.00000,0.00000,62.68600,142.04900,0.57750,0.16700
1.00000,0.00000,2.00000,3.00000,0.03589,0.00000,0.00000,0.00000,62.68600,138.33650,0.57750,0.26450
1.00000,0.00000,1.00000,1.00000,0.00723,0.00000,0.00000,0.00000,142.04900,138.33650,0.16700,0.26450
1.00000,0.00000,1.50000,1.00000,0.02609,0.00000,0.00000,0.00000,51.01650,175.70300,1.07750,0.10500
0.00000,0.00000,-34.50000,NaN,0.00648,0.00000,0.00000,0.00000,51.01650,180.97050,1.07750,0.11950
1.00000,0.00000,-23.50000,1.00000,0.01353,0.00000,0.00000,0.00000,175.70300,180.97050,0.10500,0.11950
0.00000,0.00000,-1.00000,NaN,0.00972,0.00000,0.00000,0.00000,174.84500,38.78700,0.21550,0.33750
1.00000,0.00000,1.00000,1.00000,0.05198,0.00000,0.00000,0.00000,174.84500,175.76400,0.21550,0.11150
1.00000,0.00000,-1.00000,1.50000,0.00990,0.00000,0.00000,0.00000,174.84500,100.11400,0.21550,0.23300
1.00000,0.00000,-1.00000,1.50000,0.02287,0.00000,0.00000,0.00000,174.84500,140.52000,0.21550,0.33250
1.00000,0.00000,1.50000,1.50000,0.00836,0.00000,0.00000,0.00000,38.78700,175.76400,0.33750,0.11150
1.00000,0.00000,1.50000,2.50000,0.00574,0.00000,0.00000,0.00000,38.78700,100.11400,0.33750,0.23300
0.00000,0.00000,0.50000,NaN,0.00819,0.00000,0.00000,0.00000,38.78700,140.52000,0.33750,0.33250
0.00000,0.00000,-1.00000,NaN,0.00825,0.00000,0.00000,0.00000,175.76400,100.11400,0.11150,0.23300
1.00000,0.00000,-33.50000,1.50000,0.00919,0.00000,0.00000,0.00000,175.76400,140.52000,0.11150,0.33250
0.00000,0.00000,1.00000,NaN,0.00731,0.00000,0.00000,0.00000,100.11400,140.52000,0.23300,0.33250
1.00000,0.00000,12.00000,1.00000,0.00650,0.00000,0.00000,0.00000,174.34400,142.41850,0.10550,0.20500
1.00000,0.00000,16.00000,1.00000,0.01096,0.00000,0.00000,0.00000,174.34400,179.21250,0.10550,0.10800
1.00000,0.00000,-1.00000,1.50000,0.01162,0.00000,0.00000,0.00000,142.41850,179.21250,0.20500,0.10800
0.00000,0.00000,0.50000,NaN,0.06380,0.00000,0.00000,0.00000,199.48950,112.14250,0.29350,0.25500
0.00000,0.00000,-1.50000,NaN,0.03978,0.00000,0.00000,0.00000,199.48950,153.07200,0.29350,0.16000
0.00000,0.00000,1.00000,NaN,0.06416,0.00000,0.00000,0.00000,199.48950,205.06100,0.29350,0.21900
1.00000,0.00000,0.50000,1.50000,0.01903,0.00000,0.00000,0.00000,112.14250,153.07200,0.25500,0.16000
0.00000,0.00000,-1.00000,NaN,0.01553,0.00000,0.00000,0.00000,112.14250,205.06100,0.25500,0.21900
1.00000,0.00000,1.00000,1.50000,0.01753,0.00000,0.00000,0.00000,153.07200,205.06100,0.16000,0.21900
0.00000,0.00000,-26.00000,NaN,0.00836,0.00000,0.00000,0.00000,153.77900,171.70900,0.22550,0.11300
0.00000,0.00000,-32.00000,NaN,0.01062,0.00000,0.00000,0.00000,153.77900,245.91350,0.22550,0.24350
0.00000,0.00000,1.50000,NaN,0.01251,0.00000,0.00000,0.00000,153.77900,227.67700,0.22550,0.11450
1.00000,0.00000,0.50000,2.00000,0.02404,0.00000,0.00000,0.00000,153.77900,123.62300,0.22550,0.27350
0.00000,0.00000,-34.00000,NaN,0.01461,0.00000,0.00000,0.00000,153.77900,145.60800,0.22550,0.19250
0.00000,0.00000,-1.50000,NaN,0.03255,0.00000,0.00000,0.00000,171.70900,245.91350,0.11300,0.24350
0.00000,0.00000,4.50000,NaN,0.02230,0.00000,0.00000,0.00000,171.70900,227.67700,0.11300,0.11450
0.00000,0.00000,31.00000,NaN,0.01116,0.00000,0.00000,0.00000,171.70900,123.62300,0.11300,0.27350
0.00000,0.00000,-30.50000,NaN,0.01640,0.00000,0.00000,0.00000,171.70900,145.60800,0.11300,0.19250
1.00000,0.00000,2.00000,1.50000,0.09214,0.00000,0.00000,0.00000,245.91350,227.67700,0.24350,0.11450
1.00000,0.00000,1.00000,1.00000,0.05426,0.00000,0.00000,0.00000,245.91350,123.62300,0.24350,0.27350
0.00000,0.00000,1.50000,NaN,0.02638,0.00000,0.00000,0.00000,245.91350,145.60800,0.24350,0.19250
0.00000,0.00000,-1.50000,NaN,0.01108,0.00000,0.00000,0.00000,227.67700,123.62300,0.11450,0.27350
1.00000,0.00000,-2.00000,1.00000,0.01145,0.00000,0.00000,0.00000,227.67700,145.60800,0.11450,0.19250
1.00000,0.00000,-0.50000,1.00000,0.02286,0.00000,0.00000,0.00000,123.62300,145.60800,0.27350,0.19250
0.00000,0.00000,33.50000,NaN,0.02405,0.00000,0.00000,0.00000,180.72800,175.61100,0.15150,0.11850
1.00000,0.00000,0.50000,1.50000,0.17467,0.00000,0.00000,0.00000,180.72800,115.80250,0.15150,0.17150
1.00000,0.00000,1.00000,1.00000,0.03351,0.00000,0.00000,0.00000,175.61100,115.80250,0.11850,0.17150
0.00000,0.00000,27.50000,NaN,0.01070,0.00000,0.00000,0.00000,249.06800,126.28450,0.16300,0.52550
0.00000,0.00000,2.00000,NaN,0.01611,0.00000,0.00000,0.00000,249.06800,219.73200,0.16300,0.14250
0.00000,0.00000,1.50000,NaN,0.01614,0.00000,0.00000,0.00000,126.28450,219.73200,0.52550,0.14250
1.00000,0.00000,-1.00000,1.50000,0.01856,0.00000,0.00000,0.00000,191.85900,88.53650,0.13100,0.36600
1.00000,0.00000,-0.50000,1.50000,0.01582,0.00000,0.00000,0.00000,191.85900,234.57100,0.13100,0.19950
1.00000,0.00000,1.50000,1.50000,0.02547,0.00000,0.00000,0.00000,191.85900,209.63700,0.13100,0.11300
0.00000,0.00000,-1.50000,NaN,0.02030,0.00000,0.00000,0.00000,88.53650,234.57100,0.36600,0.19950
1.00000,0.00000,1.50000,1.00000,0.06139,0.00000,0.00000,0.00000,88.53650,209.63700,0.36600,0.11300
1.00000,0.00000,-26.00000,1.00000,0.04008,0.00000,0.00000,0.00000,234.57100,209.63700,0.19950,0.11300
1.00000,0.00000,19.00000,1.00000,0.01286,0.00000,0.00000,0.00000,258.72400,160.07150,0.11650,0.13000
0.00000,0.00000,-2.00000,NaN,0.01984,0.00000,0.00000,0.00000,258.72400,249.06800,0.11650,0.18250
1.00000,0.00000,-1.00000,1.00000,0.04307,0.00000,0.00000,0.00000,160.07150,249.06800,0.13000,0.18250
0.00000,0.00000,1.00000,NaN,0.02587,0.00000,0.00000,0.00000,70.26400,145.60200,0.42500,0.15400
0.00000,0.00000,-2.50000,NaN,0.04215,0.00000,0.00000,0.00000,70.26400,59.32250,0.42500,0.58350
0.00000,0.00000,1.00000,NaN,0.03292,0.00000,0.00000,0.00000,70.26400,149.17150,0.42500,0.20150
1.00000,0.00000,1.00000,1.50000,0.04763,0.00000,0.00000,0.00000,70.26400,121.25950,0.42500,0.24200
1.00000,0.00000,-2.50000,2.50000,0.03791,0.00000,0.00000,0.00000,145.60200,59.32250,0.15400,0.58350
1.00000,0.00000,-0.50000,1.50000,0.05544,0.00000,0.00000,0.00000,145.60200,149.17150,0.15400,0.20150
1.00000,0.00000,1.00000,1.00000,0.07477,0.00000,0.00000,0.00000,145.60200,121.25950,0.15400,0.24200
1.00000,0.00000,2.50000,2.00000,0.04058,0.00000,0.00000,0.00000,59.32250,149.17150,0.58350,0.20150
1.00000,0.00000,2.00000,3.00000,0.03702,0.00000,0.00000,0.00000,59.32250,121.25950,0.58350,0.24200
1.00000,0.00000,1.00000,1.50000,0.08952,0.00000,0.00000,0.00000,149.17150,121.25950,0.20150,0.24200
0.00000,0.00000,1.00000,NaN,0.00853,0.00000,0.00000,0.00000,89.05600,174.54450,0.97600,0.30150
0.00000,0.00000,1.50000,NaN,0.01641,0.00000,0.00000,0.00000,89.05600,234.22300,0.97600,0.10750
0.00000,0.00000,2.00000,NaN,0.01236,0.00000,0.00000,0.00000,89.05600,136.38400,0.97600,0.15500
1.00000,0.00000,-1.00000,1.00000,0.02086,0.00000,0.00000,0.00000,174.54450,234.22300,0.30150,0.10750
1.00000,0.00000,-1.00000,1.50000,0.01204,0.00000,0.00000,0.00000,174.54450,136.38400,0.30150,0.15500
1.00000,0.00000,-1.50000,1.00000,0.01698,0.00000,0.00000,0.00000,234.22300,136.38400,0.10750,0.15500
0.00000,0.00000,1.00000,NaN,0.00891,0.00000,0.00000,0.00000,131.25150,192.55700,0.24450,0.10150
0.00000,0.00000,0.50000,NaN,0.01678,0.00000,0.00000,0.00000,131.25150,183.90500,0.24450,0.26100
1.00000,0.00000,-1.00000,1.50000,0.00706,0.00000,0.00000,0.00000,131.25150,33.59200,0.24450,0.69200
1.00000,0.00000,2.00000,1.00000,0.01029,0.00000,0.00000,0.00000,131.25150,174.56900,0.24450,0.13900
1.00000,0.00000,0.50000,1.00000,0.04871,0.00000,0.00000,0.00000,131.25150,53.90200,0.24450,0.29800
1.00000,0.00000,-1.00000,1.50000,0.04758,0.00000,0.00000,0.00000,192.55700,183.90500,0.10150,0.26100
0.00000,0.00000,-1.50000,NaN,0.01344,0.00000,0.00000,0.00000,192.55700,33.59200,0.10150,0.69200
0.00000,0.00000,-1.00000,NaN,0.01362,0.00000,0.00000,0.00000,192.55700,174.56900,0.10150,0.13900
1.00000,0.00000,0.50000,1.50000,0.02143,0.00000,0.00000,0.00000,192.55700,53.90200,0.10150,0.29800
0.00000,0.00000,-25.00000,NaN,0.01134,0.00000,0.00000,0.00000,183.90500,33.59200,0.26100,0.69200
0.00000,0.00000,-16.50000,NaN,0.01658,0.00000,0.00000,0.00000,183.90500,174.56900,0.26100,0.13900
0.00000,0.00000,1.00000,NaN,0.01872,0.00000,0.00000,0.00000,183.90500,53.90200,0.26100,0.29800
0.00000,0.00000,1.50000,NaN,0.00616,0.00000,0.00000,0.00000,33.59200,174.56900,0.69200,0.13900
1.00000,0.00000,0.50000,1.00000,0.01881,0.00000,0.00000,0.00000,33.59200,53.90200,0.69200,0.29800
1.00000,0.00000,0.00000,1.50000,0.00720,0.00000,0.00000,0.00000,174.56900,53.90200,0.13900,0.29800
1.00000,0.00000,-0.50000,1.50000,0.02479,0.00000,0.00000,0.00000,139.22500,242.58400,0.27150,0.11550
1.00000,0.00000,1.50000,1.00000,0.02166,0.00000,0.00000,0.00000,139.22500,137.88600,0.27150,0.16150
1.00000,0.00000,1.00000,1.00000,0.01425,0.00000,0.00000,0.00000,242.58400,137.88600,0.11550,0.16150
1.00000,0.00000,1.50000,1.50000,0.01169,0.00000,0.00000,0.00000,93.63150,147.37800,0.33650,0.13600
1.00000,0.00000,1.50000,1.00000,0.06194,0.00000,0.00000,0.00000,205.96200,201.66500,0.21550,0.13500
0.00000,0.00000,10.50000,NaN,0.01307,0.00000,0.00000,0.00000,205.96200,137.67100,0.21550,0.17950
1.00000,0.00000,-2.50000,2.00000,0.01488,0.00000,0.00000,0.00000,201.66500,137.67100,0.13500,0.17950
1.00000,0.00000,1.00000,1.50000,0.02064,0.00000,0.00000,0.00000,126.51950,234.71000,0.14450,0.10650
0.00000,0.00000,-33.50000,NaN,0.02432,0.00000,0.00000,0.00000,219.72300,93.99000,0.22850,0.15250
0.00000,0.00000,0.50000,NaN,0.05822,0.00000,0.00000,0.00000,219.72300,149.00250,0.22850,0.15650
0.00000,0.00000,1.50000,NaN,0.03203,0.00000,0.00000,0.00000,219.72300,185.26000,0.22850,0.12950
0.00000,0.00000,1.00000,NaN,0.01889,0.00000,0.00000,0.00000,219.72300,131.64250,0.22850,0.15350
1.00000,0.00000,1.00000,1.50000,0.03442,0.00000,0.00000,0.00000,93.99000,149.00250,0.15250,0.15650
1.00000,0.00000,1.50000,1.00000,0.04305,0.00000,0.00000,0.00000,93.99000,185.26000,0.15250,0.12950
0.00000,0.00000,-21.00000,NaN,0.00952,0.00000,0.00000,0.00000,93.99000,131.64250,0.15250,0.15350
0.00000,0.00000,1.00000,NaN,0.00986,0.00000,0.00000,0.00000,149.00250,185.26000,0.15650,0.12950
0.00000,0.00000,-0.50000,NaN,0.00980,0.00000,0.00000,0.00000,149.00250,131.64250,0.15650,0.15350
1.00000,0.00000,-1.50000,1.00000,0.01162,0.00000,0.00000,0.00000,185.26000,131.64250,0.12950,0.15350
1.00000,0.00000,1.50000,2.00000,0.02481,0.00000,0.00000,0.00000,41.08850,184.46700,0.17700,0.13250
1.00000,0.00000,1.50000,1.50000,0.01996,0.00000,0.00000,0.00000,41.08850,104.56600,0.17700,0.17650
1.00000,0.00000,-2.00000,2.00000,0.01756,0.00000,0.00000,0.00000,184.46700,104.56600,0.13250,0.17650
0.00000,0.00000,1.00000,NaN,0.01180,0.00000,0.00000,0.00000,131.15150,200.31450,0.17300,0.11550
1.00000,0.00000,-1.50000,1.50000,0.01402,0.00000,0.00000,0.00000,131.15150,101.71650,0.17300,0.22700
1.00000,0.00000,-1.50000,1.50000,0.02631,0.00000,0.00000,0.00000,200.31450,101.71650,0.11550,0.22700
1.00000,0.00000,-1.50000,1.00000,0.02171,0.00000,0.00000,0.00000,221.40850,131.62200,0.10350,0.23150
1.00000,0.00000,-2.00000,2.50000,0.03966,0.00000,0.00000,0.00000,221.40850,129.88600,0.10350,0.08050
1.00000,0.00000,2.50000,1.00000,0.02641,0.00000,0.00000,0.00000,131.62200,129.88600,0.23150,0.08050
1.00000,0.00000,-1.50000,1.00000,0.02323,0.00000,0.00000,0.00000,146.74800,114.05600,0.11650,0.16850
1.00000,0.00000,1.00000,1.00000,0.01709,0.00000,0.00000,0.00000,146.74800,151.82650,0.11650,0.25100
1.00000,0.00000,-0.50000,1.00000,0.02429,0.00000,0.00000,0.00000,114.05600,151.82650,0.16850,0.25100
1.00000,0.00000,1.00000,1.00000,0.01151,0.00000,0.00000,0.00000,184.93400,121.48150,0.11500,0.16750
1.00000,0.00000,1.00000,1.00000,0.01082,0.00000,0.00000,0.00000,184.93400,155.63650,0.11500,0.14550
1.00000,0.00000,-1.00000,1.50000,0.00872,0.00000,0.00000,0.00000,121.48150,155.63650,0.16750,0.14550
1.00000,0.00000,1.50000,1.00000,0.01716,0.00000,0.00000,0.00000,107.86900,126.64900,0.18150,0.19950
1.00000,0.00000,2.00000,1.00000,0.01894,0.00000,0.00000,0.00000,107.86900,189.53000,0.18150,0.12000
1.00000,0.00000,1.00000,1.00000,0.02210,0.00000,0.00000,0.00000,107.86900,126.13400,0.18150,0.14350
1.00000,0.00000,1.50000,1.50000,0.03115,0.00000,0.00000,0.00000,126.64900,189.53000,0.19950,0.12000
1.00000,0.00000,1.00000,1.50000,0.02440,0.00000,0.00000,0.00000,126.64900,126.13400,0.19950,0.14350
1.00000,0.00000,1.00000,1.00000,0.04671,0.00000,0.00000,0.00000,189.53000,126.13400,0.12000,0.14350
1.00000,0.00000,2.00000,1.00000,0.01524,0.00000,0.00000,0.00000,136.26300,165.09750,0.17100,0.10650
1.00000,0.00000,0.50000,1.50000,0.05043,0.00000,0.00000,0.00000,136.26300,67.86300,0.17100,0.16250
1.00000,0.00000,-2.00000,1.00000,0.06405,0.00000,0.00000,0.00000,165.09750,67.86300,0.10650,0.16250
1.00000,0.00000,1.00000,1.00000,0.05094,0.00000,0.00000,0.00000,172.84900,88.32350,0.16200,0.19600
1.00000,0.00000,-1.50000,2.50000,0.03405,0.00000,0.00000,0.00000,55.29850,82.07400,0.45600,0.41200
1.00000,0.00000,-1.00000,2.00000,0.02417,0.00000,0.00000,0.00000,55.29850,66.97200,0.45600,0.59250
1.00000,0.00000,0.50000,1.50000,0.02887,0.00000,0.00000,0.00000,82.07400,66.97200,0.41200,0.59250
1.00000,0.00000,2.00000,2.50000,0.02263,0.00000,0.00000,0.00000,85.66650,126.55950,0.32850,0.25450
1.00000,0.00000,1.50000,2.50000,0.02845,0.00000,0.00000,0.00000,85.66650,137.30800,0.32850,1.01350
1.00000,0.00000,1.00000,2.00000,0.01186,0.00000,0.00000,0.00000,126.55950,137.30800,0.25450,1.01350
1.00000,0.00000,2.00000,2.50000,0.03816,0.00000,0.00000,0.00000,92.80900,60.72600,0.41050,0.39750
1.00000,0.00000,-2.00000,2.00000,0.02760,0.00000,0.00000,0.00000,225.75950,172.75450,1.17550,0.53200
1.00000,0.00000,-1.00000,2.00000,0.04093,0.00000,0.00000,0.00000,225.75950,44.39400,1.17550,0.58000
1.00000,0.00000,-3.00000,1.00000,0.03003,0.00000,0.00000,0.00000,172.75450,44.39400,0.53200,0.58000
1.00000,0.00000,-2.00000,1.50000,0.03591,0.00000,0.00000,0.00000,58.60400,54.79700,0.68100,0.65500
1.00000,0.00000,1.00000,3.00000,0.02433,0.00000,0.00000,0.00000,58.60400,53.59250,0.68100,0.44450
1.00000,0.00000,3.50000,1.00000,0.02653,0.00000,0.00000,0.00000,58.60400,53.27600,0.68100,0.44150
